"_id",asin,cleaned_review_text,helpful.0,helpful.1,human_labelled,keywords,labelled,load_to_db,neg_doc,overall,rationales,rationals.0,rationals.1,rationals.2,rationals.3,rationals.4,rationals.5,rationals.6,rationals.7,reviewText
5a1e235f78b95010ea189da9,B0002D0KOG,"I just purchased the mic stand for my desk at home It does the job well If youre looking to do some desktop podcasting or internet radio then its perfect Many adjustments to get just the right position Its definitely not a performance mic as it does feel a bit filmsy but you wont notice the flimsiness except for when youre adjusting it Adjusting it is a tad tedious but you can get a really good position with the microphone after a couple minutes Ive mounted my Samson QU Dynamic Cardioid USB microphone to it It works well for sure Then I attached the standard pop filter and the microphone started tipping it over Make sure the boom is aligned with a leg extension or it will tip over if theres too much weight Just find something semi heavy and find a way to attached it to the existing counterweight and it will be excellent So this mic wont play nice with your large condensers pop filters shockmount at the start but just find a good counter weight and all will be well It looks great and will definitely be easy on the eyes in any room It was a good investment and all in all you definitely get what you pay for If youre hesitant on attaching a lot of stuff to it then I would recommend shelling out a couple more dollars for a sturdier stand But atleast for me it does the job and does it well ",6,6,false,,false,true,true,4.0,,,,,,,,,,"I just purchased the mic stand for my desk at home. It does the job well. If you're looking to do some desktop podcasting or internet radio, then, it's perfect. Many adjustments to get just the right position. It's definitely not a performance mic, as it does feel a bit filmsy, but, you won't notice the flimsiness except for when you're adjusting it. Adjusting it is a tad tedious, but, you can get a really good position with the microphone after a couple minutes.I've mounted my Samson Q1U Dynamic Cardioid USB microphone to it. It works well for sure. Then, I attached the standard pop filter, and the microphone started tipping it over. Make sure the boom is aligned with a leg extension, or it will tip over if there's too much weight. Just find something semi heavy and find a way to attached it to the existing counter-weight, and it will be excellent. So this mic won't play nice with your large condensers + pop filters + shockmount at the start, but, just find a good counter weight and all will be well.It looks great, and will definitely be easy on the eyes in any room. It was a good investment, and all in all, you definitely get what you pay for. If you're hesitant on attaching a lot of stuff to it, then, I would recommend shelling out a couple more dollars for a sturdier stand.But atleast for me, it does the job, and does it well."
5a1e235f78b95010ea189daa,B0002D0KOG,"Just got this stand today First impressions are always important and this stand gave me a good impression It seems to be made solid enough not like some cheap off brand crap The base is solid and heavy to keep the stand from falling over The telescope mechanism is quite well made Comes with a cable clip and an adjustment piece for smaller mic adapters I got mine set up to extend up to ft tall Its quite the perfect height for when Im seated on my stool One thing I did not quite like about the construction is the crew on rod to the base place It unscrews easily when the mic stand is moved Maybe adding something to keep it screwed inWould recommend to others Probably will be buying a few more to mic my amps and cabs ",2,2,false,,false,true,true,4.0,,,,,,,,,,"Just got this stand today.First impressions are always important, and this stand gave me a good impression.It seems to be made solid enough, not like some cheap off brand crap.The base is solid and heavy to keep the stand from falling over.The telescope mechanism is quite well made.Comes with a cable clip and an adjustment piece for smaller mic adapters.I got mine set up to extend up to 3ft tall. It's quite the perfect height for when I'm seated on my stool.One thing I did not quite like about the construction is the crew on rod to the base place. It unscrews easily when the mic stand is moved. Maybe adding something to keep it screwed in?Would recommend to others.Probably will be buying a few more to mic my amps and cabs."
5a1e235f78b95010ea189dab,B0002D0L40,"its ok but a little cheaper quality than I expected I would recommend going a little higher price It also arrived cracked ",1,1,false,,false,true,true,3.0,,,,,,,,,,it's ok but a little cheaper quality than I expected.  I would recommend going a little higher price.  It also arrived cracked.
5a1e235f78b95010ea189dac,B0002D0L40,"The rosin does the trick and its cased in a nice wooden holder so it shouldnt crack easily unlike those round rosin containers ",1,1,false,,false,true,true,4.0,,,,,,,,,,"The rosin does the trick, and it's cased in a nice wooden holder, so it shouldn't crack easily (unlike those round rosin containers)."
5a1e235f78b95010ea189dad,B0002D0LKY,"Good length but very slippery I had my wife sew nice cotton fabric to the backside using white thread and it look better and doesnt slide around I took sandpaper to the lightning bolt for the more faded rugged look and it is actually a very rad strap that I have been commented on a few times now For the price why not Be creative and make it original and it can be a very nice addition to a nice acoustic or electric As far as the base product it has gone through a lot of use and is not showing any signs of wear ",4,5,false,,false,true,true,3.0,,,,,,,,,,"Good length but very slippery.  I had my wife sew nice cotton fabric to the backside using white thread and it look better and doesn't slide around.  I took sandpaper to the lightning bolt for the more faded rugged look and it is actually a very rad strap that I have been commented on a few times now.  For the price, why not?  Be creative and make it original and it can be a very nice addition to a nice acoustic or electric.  As far as the base product, it has gone through a lot of use and is not showing any signs of wear."
5a1e235f78b95010ea189dae,B0002D0LKY,"It just randomly pops off my bass its so slick that when you let go it the neck just goes straight down I hate it ",0,0,false,,false,true,true,1.0,,,,,,,,,,"It just randomly pops off my bass, it's so slick that when you let go it the neck just goes straight down. I hate it."
5a1e235f78b95010ea189daf,B0002D0LKY,"I hope there had been a closer picture of the product I was a little surprised when I got it because it doesnt look as great as I imagined The white lightning is stamped on the black strap the same goes for the GIBSON name on the end of it Maybe it will get better looking in the long run ",1,2,false,,false,true,true,4.0,,,,,,,,,,"I hope there had been a closer picture of the product.I was a little surprised when I got it because it doesn't look as great as I imagined.The white lightning is stamped on the black strap, the same goes for the GIBSON name on the end of it.Maybe it will get better looking in the long run."
5a1e235f78b95010ea189db0,B0002D0N70,"I sent it back probably due to my ignorance Has multiple patterns to collect sound Was a clear mike but I didnt detect any body to the sound Maybe a preamp would have helped I checked out many mikes and ended up with a Rode NTA which is probably similar in character My goal was to record my voice without color and this came close I wonder how this could have a zillion ratings of five stars Suspicious ratings to me Now that I have more experience I would be curious to check it out But since I found a good solution I dont think its worth the effort ",0,1,false,,false,true,true,4.0,,,,,,,,,,"I sent it back, probably due to my ignorance.  Has multiple patterns to collect sound.  Was a clear mike but I didn't detect any body to the sound.  Maybe a preamp would have helped.  I checked out many mikes and ended up with a Rode NT-1A which is probably similar in character.  My goal was to record my voice without color and this came close.  I wonder how this could have a zillion ratings of five stars?  Suspicious ratings to me.  Now that I have more experience I would be curious to check it out.  But since I found a good solution I don't think it's worth the effort."
5a1e235f78b95010ea189db1,B0002D0N70,this mic gives a great range of recording purposes Seems well built and rugged the only complaint I have is that the face plate on the front fell off after only a month of light use they must use a cheap adhesive for it I had to clean both surfaces and give it a dab of gorilla glue to get the plate back on,0,0,false,,false,true,true,4.0,,,,,,,,,,"this mic gives a great range of recording purposes! Seems well built and rugged, the only complaint I have is that the face plate on the front fell off after only a month of light use, they must use a cheap adhesive for it, I had to clean both surfaces and give it a dab of gorilla glue to get the plate back on"
5a1e235f78b95010ea189db2,B0002D0PB4,"Years ago I used the Clayton small teardrop picks I couldnt tell from the picture that these were full size and I didnt check the size in the description I still had a few of the small ones so I used them as templates to cut these down I would have rated them higher if I could have used them as is Its my own fault for not looking at the specifications I purchased two six packs of Clayton Teardrop picks but found Dunlop R mm Orange Tortex Small Tear Drop Guitar Picks Pack which are a lot cheaper ",0,0,false,,false,true,true,1.0,,,,,,,,,,"Years ago I used the Clayton &#34;small teardrop&#34; picks. I couldn't tell from the picture, that these were full size, and I didn't check the size in the description.  I still had a few of the small ones, so I used them as templates, to cut these down. I would have rated them higher, if I could have used them as is. It's my own fault for not looking at the specifications. I purchased two six packs of Clayton Teardrop picks, but found Dunlop 423R60 0.60mm (Orange) Tortex Small Tear Drop Guitar Picks, 36-Pack which are a lot cheaper."
5a1e235f78b95010ea189db3,B0002D0Q2W,"Seriously this is a great pedal I cant improve upon what others have said but I will mention a few points I use this after the preamp or dirt boxes for a lead tone or to add more crunch to my Fender Frontman when inserted in the effects loop Its run before time based effects delay phaser etc for me I sometimes use it before the distortion as a clean booster while focusing one of the sliders to boost a few frequencies If it gets noisy or self oscillates after a while change the battery to a fresh one Better yet use an AC adapter I found out about the last issue after reading a few Harmony Central reviews Otherwise its been on my setup for about seven years I take care of my stuff ",11,12,false,,false,true,true,4.0,,,,,,,,,,"Seriously, this is a great pedal. I can't improve upon what others have said, but I will mention a few points.1. I use this after the preamp or dirt boxes for a lead tone, or to add more crunch to my Fender Frontman 212 when inserted in the effects loop. It's run before time based effects (delay, phaser, etc) for me.2. I sometimes use it before the distortion as a clean booster, while focusing one of the sliders to boost a few frequencies.3. If it gets noisy or ""self oscillates"" after a while, change the battery to a fresh one. Better yet, use an AC adapter.I found out about the last issue after reading a few Harmony Central reviews. Otherwise, it's been on my setup for about seven years. I take care of my stuff."
5a1e235f78b95010ea189db4,B0002D0Q2W,"Well just got one of this and been messin with it for a couple of hours I still think it takes a bit of brightness on bypass but when its on its great Ive been thinking on using it mainly as a boost for leads but it sounds so much better with it i cant seem to turn it offits light small and it looks well built but only time will tell how resistent it is but hey for bucks its a great dealThis is a good EQ for an excelent price not an excelent EQ so i give it a out of and look forward to testing some others danelectro pedals ",4,5,false,,false,true,true,4.0,,,,,,,,,,"Well, just got one of this and been messin with it for a couple of hours...I still think it takes a bit of brightness on bypass but when it's on it's great! I've been thinking on using it mainly as a boost for leads but it sounds so much better with it i can't seem to turn it off!it's light, small and it looks well built but only time will tell how resistent it is but hey for 30 bucks it's a great deal!This is a good EQ for an excelent price, not an excelent EQ so i give it a 4 out of 5 and look forward to testing some others danelectro pedals."
5a1e235f78b95010ea189db5,B0002D0Q2W,"For your money I cant recommend the EQ enough Its cheap works well and is small enough as to not clutter your pedalboard ",0,0,false,,false,true,true,4.0,,,,,,,,,,"For your money I can't recommend the EQ enough. It's cheap, works well, and is small enough as to not clutter your pedalboard."
5a1e235f78b95010ea189db6,B0002D0Q2W,Ive been useing this pedal for several years and it does the job Yes it could be metal and I wish the button gave a satisfying click when I step on it For under thirty clams I can look past these things I have not had any issues with noise crackling or oscillation I really have no complaints at all with its performance so I am glad I didnt shell out X more money so I can feel more secure when I unlatch my pedal board in front of gearsnobs I dont think I need to run this pedal with every amp I own but it does a great job opening up the sound of boxy or dark sounding amps When I run it in the effects loop of my Palomino V great little practice amp btw that little amp sounds HUGE Also great in front of my Blues Jr If you own an amp with a single tone knob Pro Jr Valve Jr etc or if you find your tone stack lacking responsiveness you owe it to yourself to buy one of these Even if you are satisfied with the responsiveness of your amps controls this pedal can double as a volume boost when playing lead Once my sound is dialed in I leave typically leave it on and forget about it Its also pretty indespensible for shaping the sound of your amplified acoustic guitar,4,4,false,,false,true,true,4.0,,,,,,,,,,"I've been useing this pedal for several years and it does the job.  Yes, it could be metal, and I wish the button gave a satisfying 'click' when I step on it.  For under thirty clams I can look past these things.  I have not had any issues with noise (crackling or oscillation).  I really have no complaints at all with it's performance so I am glad I didn't shell out 3-4X more money so I can feel more secure when I unlatch my pedal board in front of gear-snobs.  I don't think I need to run this pedal with every amp I own but it does a great job 'opening up the sound' of boxy or dark sounding amps.  When I run it in the effects loop of my Palomino V8 (great little practice amp btw) that little amp sounds HUGE.  Also great in front of my Blues Jr.  If you own an amp with a single tone knob (Pro Jr, Valve Jr etc) or if you find your tone stack lacking responsiveness you owe it to yourself to buy one of these. Even if you are satisfied with the responsiveness of your amp's controls, this pedal can double as a volume boost when playing lead.  Once my sound is dialed in, I leave typically leave it on and forget about it.  It's also pretty indespensible for shaping the sound of your amplified acoustic guitar-"
5a1e235f78b95010ea189db7,B0002D0Q2W,"This is a basic EQ pedal that is a bit noisy in my testing Even when running on battery power there is a bit of hiss that is just enough to be annoying in my rig and probably enought to be very annoying in some higher gain rigs ",1,2,false,,false,true,true,2.0,,,,,,,,,,"This is a basic EQ pedal, that is a bit noisy in my testing. Even when running on battery power, there is a bit of hiss that is just enough to be annoying in my rig and probably enought to be very annoying in some higher gain rigs."
5a1e235f78b95010ea189db8,B0002D0Q2W,For a cheap EQ it does great Sometimes though when I hit the switch the light turns on and there is a second before the signal comes back If it was not for that it would be a star rating I am not too worried about it because the pedal loop pedal is still cheaper then the MXR or Boss Eqs,1,2,false,,false,true,true,3.0,,,,,,,,,,For a cheap EQ it does great. Sometimes though when I hit the switch the light turns on and there is a second before the signal comes back. If it was not for that it would be a 5 star rating. I am not too worried about it because the pedal + loop pedal is still cheaper then the MXR or Boss Eq's
5a1e235f78b95010ea189db9,B0002D0Q2W,"These Danelectro pedals are great quality for the money I use this pedal behind my dirt pedals for added flexibility and bringing out some more brilliance to the tone The case is plastic not very attractive and perhaps not very sturdy Also the button to push down for the effect leaves a bit to be desired it doesnt feel very solid But I intend to use this more for recording than live use so Im not worried about that Anyway there arent many EQs on the market and for the price it cant be beat I would recommend it ",5,7,false,,false,true,true,4.0,,,,,,,,,,"These Danelectro pedals are great quality for the money. I use this pedal behind my dirt pedals for added flexibility and bringing out some more ""brilliance"" to the tone. The case is plastic, not very attractive, and perhaps not very sturdy. Also the button to push down for the effect leaves a bit to be desired -- it doesn't feel very solid. But I intend to use this more for recording than live use, so I'm not worried about that. Anyway, there aren't many EQ's on the market, and for the price, it can't be beat. I would recommend it."
5a1e235f78b95010ea189dba,B0002DUPZK,"Nice overall with a good sustained ring from the steel strings and a bit of a metalic sound on the wound strings I like the sound I get on my Yamaha acoustic ",2,2,false,,false,true,true,4.0,,,,,,,,,,"Nice overall, with a good sustained ring from the steel strings (1-2) and a bit of a metalic sound on the wound strings (3-6).  I like the sound I get on my Yamaha acoustic."
5a1e235f78b95010ea189dbb,B0002DUPZU,"I originally purchased these strings because of the gauges I wanted a set of strings that would have slightly lighter tension than a regular set of light gauge which is usually somewhere around Upon installing these strings I cant really see much difference in size from the regular light gauge but maybe its too small to notice with the naked eye Im not entirely sure that these strings were louder or a marked improvement over the old DAddario strings that they replaced They might be a little brighter or have more clarity due to being new The guitar that Im using them on is a small body with a nice mellow sound anyway so everything sounds nice and smooth Overall Im satisfied with the sound and performance of the new strings but I dont think Im ready to give up DAddarios yet ",0,0,false,,false,true,true,4.0,,,,,,,,,,"I originally purchased these strings because of the 11-52 gauges. I wanted a set of strings that would have slightly lighter tension than a regular set of light gauge which is usually somewhere around 12-54. Upon installing these strings, I can't really see much difference in size from the regular light gauge, but maybe it's too small to notice with the naked eye. I'm not entirely sure that these strings were louder or a marked improvement over the old DAddario strings that they replaced. They might be a little brighter or have more clarity due to being new. The guitar that I'm using them on, is a small body with a nice mellow sound anyway, so everything sounds nice and smooth. Overall, I'm satisfied with the sound and performance of the new strings, but I don't think I'm ready to give up DAddarios yet."
5a1e235f78b95010ea189dbc,B0002DUPZU,"Ernie Ball is really on to something with the Slinky series offering a nice range of weights I swear by the Slinky after being conned into a a set of MexicanMade Martins ",0,0,false,,false,true,true,4.0,,,,,,,,,,"Ernie Ball is really on to something with the Slinky series, offering a nice range of weights. I swear by the Slinky, after being conned into a a set of Mexican-Made Martins."
5a1e235f78b95010ea189dbd,B0002DUPZU,"Heard good things about the Ernie Ball Slinky string set and decided to give it try on our sons Taylor GS Mini Replaced the worn out strings out of that guitar and he is back in business Honestly though it is hard to really compare strings these seem fine and currently I see no reason to try another brand In conclusion I see no reason not to buy and install these again Please click YES if my review have been helpful to you it will encourage me to continue writing and updating my reviews and leave a comment if you have any questions I will be more than happy to answer if I can be of help ",1,2,false,,false,true,true,4.0,,,,,,,,,,"Heard good things about the Ernie Ball Slinky string set and decided to give it try on our son's Taylor GS Mini.  Replaced the worn out strings out of that guitar and he is back in business.  Honestly though, it is hard to really compare strings, these seem fine and currently I see no reason to try another brand.  In conclusion, I see no reason not to buy and install these again.Please click YES if my review have been helpful to you, it will encourage me to continue writing and updating my reviews, and leave a comment if you have any questions, I will be more than happy to answer if I can be of help."
5a1e235f78b95010ea189dbe,B0002DUQ04,"I have found the perfect strings and these are not them I will use these for my lower end stuff I will probably sell anyway We all have our preferences but Im not an Ernie Ball fan Theyre cheap though ",0,0,false,,false,true,true,4.0,,,,,,,,,,I have found the perfect strings and these are not them.I will use these for my lower end stuff I will probably sell anyway.  We all have our preferences but I'm not an Ernie Ball fan.  They're cheap though.
5a1e235f78b95010ea189dbf,B0002DUQ04,"No matter the weight selections Ive found the Ernie Ball Slinky series a worthy pairing for my acoustics Theyyre responsive and twangy ",0,0,false,,false,true,true,4.0,,,,,,,,,,"No matter the weight selections, I've found the Ernie Ball Slinky series a worthy pairing for my acoustics.  Theyy're responsive and twangy."
5a1e235f78b95010ea189dc0,B0002DURNK,"I like these Pure Nickel strings nice tone work well on my Stratocaster with Fender locking tuners great combo even with ghost bends slides and pounding with Drop D and Open G tuning ",0,0,false,,false,true,true,4.0,,,,,,,,,,"I like these 9-42 Pure Nickel strings ... nice tone, work well on my Stratocaster with Fender locking tuners ... great combo, even with ghost bends, slides, and pounding with Drop D and Open G tuning."
5a1e235f78b95010ea189dc1,B0002DUS8E,"Decent strings I used for a beat up strat that I had Nothing to special but it was good enough for that Id recommend these ",0,0,false,,false,true,true,4.0,,,,,,,,,,Decent strings I used for a beat up strat that I had. Nothing to special but it was good enough for that. I'd recommend these.
5a1e235f78b95010ea189dc2,B0002DUS8E,"Same kind that come on all guitars from the Fender factory Classic sound I have switched to DAddarios to capture that Frusciante sound ",0,0,false,,false,true,true,4.0,,,,,,,,,,Same kind that come on all guitars from the Fender factory. Classic sound. I have switched to D'Addarios to capture that Frusciante sound.
5a1e235f78b95010ea189dc3,B0002DV6RQ,"i was pretty happy with them when i got them and finally used them and will likely pick up more once i need them ",0,0,false,,false,true,true,4.0,,,,,,,,,,i was pretty happy with them when i got them and finally used them and will likely pick up more once i need them.
5a1e236078b95010ea189dc4,B0002DV6RQ,"Ive used GHS medium bronze wound strings on my Martin D for several years I thought Id give these Ernie Ball strings a shot after reading reviews They are lighter than I expected They are closer to light than medium Im not that impressed They sound too bright and occasionally rattle on the frets I think the next set I buy will be medium and probably GHS You never know until you try Update Ive gotten used to the sound of these strings and I DO like that they are easier on the old fingers when playing Pure Bluegrass players like to torture their fingers with heavier strings to get that mellow BG sound though At my age I need all the help I can get so Ill have to admit that I like do like these strings ",0,0,false,,false,true,true,4.0,,,,,,,,,,"I've used GHS medium bronze wound strings on my Martin D-18 for several years. I thought I'd give these Ernie Ball strings a shot after reading reviews. They are lighter than I expected. They are closer to ""light"" than medium. I'm not that impressed. They sound too bright and occasionally rattle on the frets. I think the next set I buy will be medium and probably GHS. You never know until you try.Update: I've gotten used to the 'sound' of these strings and I DO like that they are easier on the old fingers when playing. Pure Bluegrass players like to torture their fingers with heavier strings to get that mellow BG sound, though. ;) At my age I need all the help I can get, so I'll have to admit that I like do like these strings."
5a1e236078b95010ea189dc5,B0002DV6RQ,"These just sound flat in comparison to Elixir Nanowebs and they dont feel as good either I guess I just prefer coated acoustic strings ",1,1,false,,false,true,true,4.0,,,,,,,,,,These just sound flat in comparison to Elixir Nanowebs and they don't feel as good either.I guess I just prefer coated acoustic strings.
5a1e236078b95010ea189dc6,B0002DV6RQ,I use these strings on my gig guitar because the are light enough I can play a couple hours without shredding my fingers but they are big enough to give it a nice warm sound,0,0,false,,false,true,true,4.0,,,,,,,,,,I use these strings on my gig guitar because the are light enough I can play a couple hours without shredding my fingers but they are big enough to give it a nice warm sound
5a1e236078b95010ea189dc7,B0002DV6RQ,I dont like the feel or sound of these strings I bought both the and the and they both hurt my fingers and sound like tin foil I would not buy these again,0,0,false,,false,true,true,2.0,,,,,,,,,,I don't like the feel or sound of these strings.  I bought both the .010 and the .011 and they both hurt my fingers and sound like tin foil.  I would not buy these again
5a1e236078b95010ea189dc8,B0002DV6RQ,"put them on my daughters guitar and she enjoys them anything would be an improvement over the dead strings that she was playing ill take ernies over martins but not over daddarios on my guitars though ",1,1,false,,false,true,true,4.0,,,,,,,,,,"put them on my daughter's guitar, and she enjoys them.  anything would be an improvement over the dead strings that she was playing.i'll take ernies over martins, but not over d'addarios on my guitars though."
5a1e236078b95010ea189dc9,B0002DV7U2,"I have owned two of these stands The first one was rendered unusable after the set screw disappeared The second one must have walked off on its own while I was moving to a new place Not the greatest stands by any means but for what theyre worth I didnt mind spending another to get one Sure there are other stands of much higher quality that are even more compact and portable But price ability to collapse and its light weight made it the one I bought again ",2,3,false,,false,true,true,3.0,,,,,,,,,,"I have owned two of these stands. The first one was rendered unusable after the set screw disappeared. The second one must have walked off on its own while I was moving to a new place. Not the greatest stands by any means, but for what they're worth, I didn't mind spending another $10 to get one. Sure there are other stands of much higher quality that are even more compact and portable. But price, ability to collapse, and it's light weight made it the one I bought... again."
5a1e236078b95010ea189dca,B0002DV7U2,"It is not the size for mini guitar May be for the big one Connections are shaky You will surely notice that the quality is toooo low ",0,0,false,,false,true,true,2.0,,,,,,,,,,It is not the size for mini guitar. May be for the big one...Connections are shaky. You will surely notice that the quality is toooo low.
5a1e236078b95010ea189dcb,B0002DV7U2,"Total flimsy junk It leans WAYYY too far back Ill be damned if I put my guitars on these things On the other hand ChromaCast makes one thats very close to this price and I doubt that it could have been more for the money I paid In summary DO NOT BUY THIS PIECE OF JUNK ",0,1,false,,false,true,true,1.0,,,,,,,,,,"Total flimsy junk. It leans WAYYY too far back. I'll be damned if I put my $1000 guitars on these things. On the other hand, ChromaCast makes one that's very close to this price, and I doubt that it could have been more for the money I paid.In summary... DO NOT BUY THIS PIECE OF JUNK."
5a1e236078b95010ea189dcc,B0002DV7U2," for something but not a guitar Wasnt sure what to do with it so I now use it to mount a large cookbook or notepad computer so I can follow a recipe It seems to work okay for that Just dont use this for guitars An electric guitar will slide out and fall because it leans back too far and the arms have no grip This thing was obviously created by a monkey in some closed door creative testing experimental project It may even give you AIDS But probably not However animals could have been harmed in the making But most likely and in reality it will not hold your guitar in a safe manner ",1,2,false,,false,true,true,1.0,,,,,,,,,,"...for something, but not a guitar.  Wasn't sure what to do with it so I now use it to mount a large cookbook, or notepad computer, so I can follow a recipe.  It seems to work okay for that.  Just don't use this for guitars.  An electric guitar will slide out and fall because it leans back too far, and the arms have no grip.  This thing was obviously created by a monkey in some closed door creative testing experimental project.  It may even give you AIDS!  But probably not.  However, animals could have been harmed in the making.  But most likely, and in reality, it will not hold your guitar in a safe manner."
5a1e236078b95010ea189dcd,B0002DV7U2,Fender came up with a fine electric guitar holder one of two new models the other for acoustic guitars Well built reliable folds up takes little room to care around Ideal for gigs as well as studio and home Solid performer Michael Haller Captain Souls Sound Circus,0,0,false,,false,true,true,4.0,,,,,,,,,,"Fender came up with a fine electric guitar holder - one of two new models, the other for acoustic guitars. Well built, reliable, folds up, takes little room to care around. Ideal for gigs as well as studio and home. Solid performer. - Michael Haller, 'Captain Soul's Sound Circus'"
5a1e236078b95010ea189dce,B0002DV7ZM,"This is an good stand for situations where there arent too many threats to your guitar running dogs on the porch reeling drunks at a bar Get a heavier stand or a wall hanger if you have a fabulous vintage Martin or a handmade Henderson Overall well worth the price ",0,0,false,,false,true,true,4.0,,,,,,,,,,"This is an good stand for situations where there aren't too many threats to your guitar (running dogs on the porch, reeling drunks at a bar). Get a heavier stand or a wall hanger if you have a fabulous vintage Martin or a handmade Henderson. Overall, well worth the price."
5a1e236078b95010ea189dcf,B0002DV7ZM,"Not your average Giant Clumsy Guitar Stand but it works The only drawback is that it is literally not big enough to provide a very stable base of support If you have toddlers or rambunctious dogs or even fairly large cats a larger stand might be a better choice If your household is quiet this is very much a good bargain ",2,2,false,,false,true,true,4.0,,,,,,,,,,"Not your average Giant Clumsy Guitar Stand, but it works. The only drawback is that it is literally not big enough to provide a very stable base of support. If you have toddlers or rambunctious dogs, or even fairly large cats, a larger stand might be a better choice. If your household is quiet, this is very much a good bargain."
5a1e236078b95010ea189dd0,B0002DV7ZM,"I like the size of the stand and the flexibility Easy to put together and holds my guitar very well ",0,0,false,,false,true,true,4.0,,,,,,,,,,I like the size of the stand and the flexibility.  Easy to put together and holds my guitar very well.
5a1e236078b95010ea189dd1,B0002DV7ZM,"This stand folds into a pretty small package but supports the guitar very solidly You would almost have to INTENTIONALLY knock it over I dont think a casual bump would do it The only complaint I would have is that the guitar leans back a bit far My other stands are pretty standard with a vertical riser to support the neck and Im used to a more upright stance Maybe thats just a matter of taste but otherwise this is a great stand ",0,0,false,,false,true,true,4.0,,,,,,,,,,"This stand folds into a pretty small package, but supports the guitar very solidly. You would almost have to INTENTIONALLY knock it over, I don't think a casual bump would do it. The only complaint I would have is that the guitar leans back a bit far. My other stands are pretty standard, with a vertical riser to support the neck, and I'm used to a more upright stance. Maybe that's just a matter of taste, but otherwise this is a great stand."
5a1e236078b95010ea189dd2,B0002DV7ZM,"This item does the job I dont have any real marks against it but Ive seen better stands out there ",0,0,false,,false,true,true,4.0,,,,,,,,,,This item does the job. I don't have any real marks against it but I've seen better stands out there.
5a1e236078b95010ea189dd3,B0002DV7ZM,Fenders new Mini Acoustic Guitar Stand is one of two new stands the other is for electric guitars Sturdy reliable and easy to take on gigs or use in the studio or at home Michael Haller Captain Souls Sound Circus,0,0,false,,false,true,true,4.0,,,,,,,,,,"Fender's new Mini Acoustic Guitar Stand is one of two new stands, the other is for electric guitars. Sturdy, reliable and easy to take on gigs or use in the studio or at home. - Michael Haller, 'Captain Soul's Sound Circus'"
5a1e236078b95010ea189dd4,B0002E1G5C,"It winds well and can cut off excess string thereafter The design also includes a bridge pin puller that comes in handy With some acquired technique this tool does a job ",0,0,false,,false,true,true,4.0,,,,,,,,,,It winds well and can cut off excess string thereafter. The design also includes a bridge pin puller that comes in handy. With some acquired technique this tool does a job.
5a1e236078b95010ea189dd5,B0002E1G5C,"I wont rant about a string winder They arent that technical of an item but I do like the string cutter I do almost prefer the pin puller on the cheaper units but I am not going to be that picky This unit works just fine and I am sure that I will lose it before It breaks ",0,0,false,,false,true,true,4.0,,,,,,,,,,I won't rant about a string winder..  They aren't that technical of an item but I do like the string cutter.  I do almost prefer the pin puller on the cheaper units but I am not going to be that picky..  This unit works just fine and I am sure that I will lose it before It breaks..
5a1e236078b95010ea189dd6,B0002E1G5C,"It works fine for the regular guitars but the bass guitar has these very wide tuning pegs This winder has a slot that will sorta fit across this tuning peg but it doesnt feel like it has enough of a grip to make turning it easier I havent had a chance to actually use it while changing strings yet but so far it looks like itll work as advertised in every other aspect ",0,0,false,,false,true,true,4.0,,,,,,,,,,"It works fine for the regular guitars but the bass guitar has these very wide tuning pegs.  This winder has a slot that will sorta fit across this tuning peg but it doesn't feel like it has enough of a grip to make turning it easier.I haven't had a chance to actually use it while changing strings yet, but so far it looks like it'll work as advertised in every other aspect."
5a1e236078b95010ea189dd7,B0002E1G5C,i always keep these around during string changes i prefer the bass version to this if you can find it,0,0,false,,false,true,true,4.0,,,,,,,,,,i always keep these around during string changes. i prefer the bass version to this if you can find it
5a1e236078b95010ea189dd8,B0002E1G5C,"It works pretty well on my ukulele however it left several dents and scratches on the tuners of my ukulele ",0,0,false,,false,true,true,4.0,,,,,,,,,,"It works pretty well on my ukulele, however it left several dents and scratches on the tuners of my ukulele."
5a1e236078b95010ea189dd9,B0002E1G5C,"I ordered the product thinking it was going to be the answer to all my dreams but alas I was wrong The winding apparatus works beautifully but the cutter doesnt allow me to get a short enough cut on the strings for my preference so Im back to using metal pliers to snip the strings close to the post All in all a good product to have if you dont have pliers on hand or dont mind getting a closer snip I cannot comment on the peg remover since my acoustic doesnt have pegs luckily the strings are fed through the slots on the back of the bridge which I think is a much better design than guitars with pegs to hold strings in place Each to their own I suppose ",0,0,false,,false,true,true,4.0,,,,,,,,,,"I ordered the product thinking it was going to be the answer to all my dreams, but alas, I was wrong. The winding apparatus works beautifully, but the cutter doesn't allow me to get a short enough cut on the strings for my preference, so I'm back to using metal pliers to snip the strings close to the post. All in all, a good product to have if you don't have pliers on hand or don't mind getting a closer snip.I cannot comment on the peg remover since my acoustic doesn't have pegs - luckily, the strings are fed through the slots on the back of the bridge, which I think is a much better design than guitars with pegs to hold strings in place. Each to their own, I suppose."
